human_gene,Human Gene Systematic Name,worm_gene,worm_ID,sources,all_databases,Is Best Score,Is Best Reverse Score,n_databases,full_pathway,Pathway_Level,geneName,AC1,AC2,AC3,WB1,WB2,WB3,baseMean,log2 fold change,lfcSE,stat,pvalue,padj,Updated Gene Name,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Transcript count
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Lysine metabolism,Metabolism > Amino acid metabolism > Lysine metabolism,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism > Amino acid metabolism,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism > Amino acid metabolism > Glycine metabolism,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism > Vitamin metabolism,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism > Vitamin metabolism > Choline and betaine metabolism,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other",Metabolism,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other",Metabolism > Electron carriers,F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFA,HGNC:3481,etfa-1,WBGene00009187,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other","Metabolism > Electron carriers > Q-linked reactions, other",F27D4.1,509,507,1097,1381,2728,995,1075.178519,-0.435519967,0.526889717,-0.826586575,0.408471429,0.624447636,F27D4.1,I,7702429,7704580,1
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Lipid metabolism > Fatty acid oxidation,Metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Lipid metabolism > Fatty acid oxidation,Metabolism > Lipid metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Lipid metabolism > Fatty acid oxidation,Metabolism > Lipid metabolism > Fatty acid oxidation,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,Metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,Metabolism > Amino acid metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Lysine metabolism,Metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Lysine metabolism,Metabolism > Amino acid metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Lysine metabolism,Metabolism > Amino acid metabolism > Lysine metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism > Amino acid metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism > Amino acid metabolism > Glycine metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism > Vitamin metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism > Vitamin metabolism > Choline and betaine metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other",Metabolism,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other",Metabolism > Electron carriers,F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFB,HGNC:3482,etfb-1,WBGene00017734,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other","Metabolism > Electron carriers > Q-linked reactions, other",F23C8.5,515,2019,2994,1547,3067,1409,1965.148621,0.838217106,0.634513049,1.321039982,0.186488033,0.418399271,F23C8.5,I,2418461,2420353,2
ETFBKMT,HGNC:28739,etfm-1,WBGene00016492,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other",Metabolism,C37A2.6,0,0,0,45,61,12,9.2621391,-4.729469616,1.728563574,-2.736069236,0.006217794,0.048610362,C37A2.6,I,6788032,6789002,1
ETFBKMT,HGNC:28739,etfm-1,WBGene00016492,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other",Metabolism > Electron carriers,C37A2.6,0,0,0,45,61,12,9.2621391,-4.729469616,1.728563574,-2.736069236,0.006217794,0.048610362,C37A2.6,I,6788032,6789002,1
ETFBKMT,HGNC:28739,etfm-1,WBGene00016492,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other","Metabolism > Electron carriers > Q-linked reactions, other",C37A2.6,0,0,0,45,61,12,9.2621391,-4.729469616,1.728563574,-2.736069236,0.006217794,0.048610362,C37A2.6,I,6788032,6789002,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Lipid metabolism > Fatty acid oxidation,Metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Lipid metabolism > Fatty acid oxidation,Metabolism > Lipid metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Lipid metabolism > Fatty acid oxidation,Metabolism > Lipid metabolism > Fatty acid oxidation,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,Metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,Metabolism > Amino acid metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Lysine metabolism,Metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Lysine metabolism,Metabolism > Amino acid metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Lysine metabolism,Metabolism > Amino acid metabolism > Lysine metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism > Amino acid metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Amino acid metabolism > Glycine metabolism,Metabolism > Amino acid metabolism > Glycine metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Metals and cofactors > Fe-S-containing proteins,Metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Metals and cofactors > Fe-S-containing proteins,Metabolism > Metals and cofactors,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Metals and cofactors > Fe-S-containing proteins,Metabolism > Metals and cofactors > Fe-S-containing proteins,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism > Vitamin metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,Metabolism > Vitamin metabolism > Choline and betaine metabolism,Metabolism > Vitamin metabolism > Choline and betaine metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other",Metabolism,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other",Metabolism > Electron carriers,let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
ETFDH,HGNC:3483,let-721,WBGene00002855,Alliance+OrthoList,Ensembl Compara|Hieranoid|Homologene|InParanoid|OMA|OrthoFinder|OrthoInspector|OrthoMCL|PANTHER|PhylomeDB|SonicParanoid,Yes,Yes,11,"Metabolism > Electron carriers > Q-linked reactions, other","Metabolism > Electron carriers > Q-linked reactions, other",let-721,1010,303,952,1144,2238,1578,999.4101822,-0.528052859,0.568704372,-0.928519078,0.353138376,0.579076919,let-721,III,6444693,6446907,1
